FID,address,new_address,confirm,suspect,district,date,lng,lat,gaode_lon,gaode_lat,gps_lon,gps_lat
407,百瑞景一期,百瑞景一期,3,1,0,2020/2/13,114.33978,30.525389,0,0,-0.015498497,-0.002728458
408,百瑞景二期,百瑞景二期,14,0,0,2020/2/13,114.341845,30.527055,0,0,-0.015498497,-0.002728458
409,百瑞景三期,百瑞景三期,4,3,0,2020/2/13,114.343262,30.530654,0,0,-0.015498497,-0.002728458
410,百瑞景四期,百瑞景四期,12,2,0,2020/2/13,114.341136,30.531173,0,0,-0.015498497,-0.002728458
411,百瑞景五期,百瑞景五期,6,4,0,2020/2/13,114.341798,30.532581,0,0,-0.015498497,-0.002728458
412,百瑞景六期,百瑞景六期,4,1,0,2020/2/13,114.341379,30.529342,0,0,-0.015498497,-0.002728458
413,梅隐寺社区,梅隐寺社区,33,12,0,2020/2/13,114.315147,30.529214,0,0,-0.015498497,-0.002728458
424,天星苑,天星苑,7,4,0,2020/2/13,114.256589,30.592459,0,0,-0.015498497,-0.002728458
437,同馨花园二期,同馨花园二期,35,0,0,2020/2/13,114.261511,30.581266,0,0,-0.015498497,-0.002728458
438,同馨花园雍豪府,同馨花园雍豪府,13,3,0,2020/2/13,114.263035,30.582961,0,0,-0.015498497,-0.002728458
442,七里一村社区,七里一村社区,13,0,0,2020/2/13,114.231526,30.560571,0,0,-0.015498497,-0.002728458
448,南国明珠1期,南国明珠1期,6,12,0,2020/2/13,114.209043,30.547707,0,0,-0.015498497,-0.002728458
449,南国明珠2期,南国明珠2期,4,4,0,2020/2/13,114.213123,30.546107,0,0,-0.015498497,-0.002728458
461,三弓路社区,三弓路社区,21,0,0,2020/2/13,114.37373,30.635684,0,0,-0.015498497,-0.002728458
475,F空港中心城,F空港中心城,1,6,0,2020/2/13,114.265056,30.714945,0,0,-0.015498497,-0.002728458
488,恒大龙城1期,恒大龙城1期,1,0,0,2020/2/13,114.236262,30.728757,0,0,-0.015498497,-0.002728458
500,金泉社区,金泉社区,3,6,0,2020/2/14,114.381531,30.518743,0,0,-0.015498497,-0.002728458
501,高创科技小区,高创科技小区,1,0,0,2020/2/14,114.295153,30.624333,0,0,-0.015498497,-0.002728458
515,夏家村4号,夏家村4号,2,1,0,2020/2/14,114.457291,30.571549,0,0,-0.015498497,-0.002728458
522,方桂园社区,方桂园社区,8,7,0,2020/2/14,114.369375,30.513939,0,0,-0.015498497,-0.002728458
528,曙光星城A、B区,曙光星城A、B区,13,3,0,2020/2/14,114.409381,30.493279,0,0,-0.015498497,-0.002728458
534,中建康城,中建康城,5,5,0,2020/2/14,114.413804,30.476853,0,0,-0.015498497,-0.002728458
537,九峰新区,九峰新区,1,0,0,2020/2/14,114.491031,30.508441,0,0,-0.015498497,-0.002728458
559,观澜天地,观澜天地,9,2,0,2020/2/14,114.286161,30.511775,0,0,-0.015498497,-0.002728458
573,顶绣国际城C区,顶绣国际城C区,3,5,0,2020/2/14,114.275965,30.62546,0,0,-0.015498497,-0.002728458
574,顶绣国际城D区,顶绣国际城D区,3,4,0,2020/2/14,114.275965,30.62546,0,0,-0.015498497,-0.002728458
589,汉口花园六期,汉口花园六期,22,0,0,2020/2/14,114.274025,30.644094,0,0,-0.015498497,-0.002728458
591,锦湖金利小区,锦湖金利小区,17,0,0,2020/2/14,114.350237,30.670052,0,0,-0.015498497,-0.002728458
593,田元三村小区,田元三村小区,3,0,0,2020/2/14,114.428809,30.646526,0,0,-0.015498497,-0.002728458
597,融创公园壹号一期,融创公园壹号一期,1,4,0,2020/2/14,114.2829,30.645747,0,0,-0.015498497,-0.002728458
599,天顺园北社区,天顺园北社区,17,51,0,2020/2/14,114.222433,30.617062,0,0,-0.015498497,-0.002728458
606,海尔广场,海尔广场,1,0,0,2020/2/14,114.612613,30.836607,0,0,-0.015498497,-0.002728458
609,广电兰亭时代一期,广电兰亭时代一期,7,27,0,2020/2/14,114.223243,30.513379,0,0,-0.015498497,-0.002728458
610,广电兰亭时代二期,广电兰亭时代二期,8,19,0,2020/2/14,114.223243,30.513379,0,0,-0.015498497,-0.002728458
619,招商公园1872尚府,招商公园1872尚府,5,5,0,2020/2/14,114.233982,30.539567,0,0,-0.015498497,-0.002728458
636,冶金街现代花园社区,冶金街现代花园社区,23,15,0,2020/2/14,114.413212,30.623106,0,0,-0.015498497,-0.002728458
637,钢都花园122社区,钢都花园122社区,21,11,0,2020/2/14,114.377158,30.619603,0,0,-0.015498497,-0.002728458
657,碧苑花园社区,碧苑花园社区,12,0,0,2020/2/14,114.415906,30.632739,0,0,-0.015498497,-0.002728458
658,恋湖家园,恋湖家园,6,6,0,2020/2/14,114.218502,30.661457,0,0,-0.015498497,-0.002728458
687,名流人和天地怡和园,名流人和天地怡和园,3,4,0,2020/2/14,114.282033,30.718903,0,0,-0.015498497,-0.002728458
723,左岭新城祥龙社区,左岭新城祥龙社区,14,0,0,2020/2/15,114.620435,30.495761,0,0,-0.015498497,-0.002728458
756,金珠港湾二期,金珠港湾二期,3,9,0,2020/2/15,114.19948,30.653461,0,0,-0.015498497,-0.002728458
757,杏园社区,杏园社区,7,7,0,2020/2/15,114.138935,30.632775,0,0,-0.015498497,-0.002728458
763,南湖新城社区,南湖新城社区,11,13,0,2020/2/16,114.334352,30.496721,0,0,-0.015498497,-0.002728458
774,铁机馨苑,铁机馨苑,3,7,0,2020/2/16,114.374665,30.610809,0,0,-0.015498497,-0.002728458
778,金地雄楚一号,金地雄楚一号,6,3,0,2020/2/16,114.396846,30.502383,0,0,-0.015498497,-0.002728458
790,联投龙湾三期,联投龙湾三期,4,9,0,2020/2/16,114.315397,30.434303,0,0,-0.015498497,-0.002728458
792,尚隆苑社区D公馆,尚隆苑社区D公馆,5,1,0,2020/2/16,114.322786,30.565249,0,0,-0.015498497,-0.002728458
794,尚隆苑社区友谊二期,尚隆苑社区友谊二期,5,5,0,2020/2/16,114.32317,30.560821,0,0,-0.015498497,-0.002728458
813,钢都花园123社区,钢都花园123社区,35,5,0,2020/2/16,114.377158,30.619603,0,0,-0.015498497,-0.002728458
828,东湖景园,东湖景园,55,31,0,2020/2/17,114.381537,30.58825,0,0,-0.015498497,-0.002728458
829,张家湾街金色城市社区,张家湾街金色城市社区,35,34,0,2020/2/17,114.289348,30.498641,0,0,-0.015498497,-0.002728458
832,华中科技大学,华中科技大学,18,5,0,2020/2/17,114.419826,30.518754,0,0,-0.015498497,-0.002728458
839,美加滨湖新城一期,美加滨湖新城一期,1,1,0,2020/2/17,114.382133,30.463713,0,0,-0.015498497,-0.002728458
843,都市花园梅园,都市花园梅园,4,0,0,2020/2/17,114.273549,30.613512,0,0,-0.015498497,-0.002728458
852,汉江苑一期,汉江苑一期,5,1,0,2020/2/17,114.198822,30.580976,0,0,-0.015498497,-0.002728458
854,佳兆业,佳兆业,1,1,0,2020/2/17,114.300203,30.485724,0,0,-0.015498497,-0.002728458
856,钢都花园126社区,钢都花园126社区,44,0,0,2020/2/17,114.377158,30.619603,0,0,-0.015498497,-0.002728458
863,纺织大学东湖校区,纺织大学东湖校区,2,0,0,2020/2/18,114.379319,30.585614,0,0,-0.015498497,-0.002728458
864,长征社区,长征社区,15,32,0,2020/2/18,114.287583,30.485342,0,0,-0.015498497,-0.002728458
885,奥山V 公馆,奥山V 公馆,8,0,0,2020/2/18,114.353366,30.620803,0,0,-0.015498497,-0.002728458
886,奥山澜橼,奥山澜橼,13,0,0,2020/2/18,114.366587,30.626662,0,0,-0.015498497,-0.002728458
888,和平花苑东区,和平花苑东区,2,0,0,2020/2/18,114.369616,30.626464,0,0,-0.015498497,-0.002728458
890,常青花园第四社区,常青花园第四社区,5,13,0,2020/2/18,114.25719,30.644654,0,0,-0.015498497,-0.002728458
894,沙湖港湾B区,沙湖港湾B区,9,19,0,2020/2/19,114.392836,30.60276,0,0,-0.015498497,-0.002728458
900,中国地质大学,中国地质大学,26,24,0,2020/2/19,114.408533,30.525762,0,0,-0.015498497,-0.002728458
902,佛祖岭A区,佛祖岭A区,9,6,0,2020/2/19,114.452036,30.442998,0,0,-0.015498497,-0.002728458
907,悦达社区109小区,悦达社区109小区,3,4,0,2020/2/19,114.404991,30.626146,0,0,-0.015498497,-0.002728458
915,田园西村,田园西村,1,0,0,2020/2/19,114.146952,30.629341,0,0,-0.015498497,-0.002728458
918,金色港湾二期,金色港湾二期,3,1,0,2020/2/19,114.184158,30.521704,0,0,-0.015498497,-0.002728458
919,金色港湾三期,金色港湾三期,7,5,0,2020/2/19,114.185133,30.522499,0,0,-0.015498497,-0.002728458
920,金色港湾四期,金色港湾四期,26,11,0,2020/2/19,114.186768,30.527139,0,0,-0.015498497,-0.002728458
921,金色港湾五期,金色港湾五期,6,7,0,2020/2/19,114.184195,30.521088,0,0,-0.015498497,-0.002728458
938,起义门社区,起义门社区,34,15,0,2020/2/20,114.313277,30.529861,0,0,-0.015498497,-0.002728458
944,八大家花园38街,八大家花园38街,47,8,0,2020/2/20,114.390672,30.633629,0,0,-0.015498497,-0.002728458
945,八大家花园42街,八大家花园42街,28,6,0,2020/2/20,114.390033,30.631424,0,0,-0.015498497,-0.002728458
962,保温瓶小区,保温瓶小区,5,5,0,2020/2/21,114.41615,30.50429,0,0,-0.015498497,-0.002728458
977,碧桂园依云,碧桂园依云,7,0,0,2020/2/21,114.252836,30.605215,0,0,-0.015498497,-0.002728458
978,碧桂园山湖间,碧桂园山湖间,8,2,0,2020/2/21,114.509438,30.556719,0,0,-0.015498497,-0.002728458
979,碧桂园观澜,碧桂园观澜,1,0,0,2020/2/21,114.252836,30.605215,0,0,-0.015498497,-0.002728458
980,碧桂园剑桥郡,碧桂园剑桥郡,2,1,0,2020/2/21,114.276161,30.668423,0,0,-0.015498497,-0.002728458
983,佛祖岭B区,佛祖岭B区,5,1,0,2020/2/21,114.451414,30.446588,0,0,-0.015498497,-0.002728458
987,万科汉口传奇唐樾,万科汉口传奇唐樾,13,12,0,2020/2/21,114.270063,30.625898,0,0,-0.015498497,-0.002728458
988,万科汉口传奇悦庭,万科汉口传奇悦庭,12,9,0,2020/2/21,114.267561,30.625831,0,0,-0.015498497,-0.002728458
993,阳光北苑,阳光北苑,6,1,0,2020/2/21,114.257393,30.633254,0,0,-0.015498497,-0.002728458
994,阳光南苑,阳光南苑,15,5,0,2020/2/21,114.323173,30.349138,0,0,-0.015498497,-0.002728458
996,东兴天地A区,东兴天地A区,4,2,0,2020/2/21,114.371192,30.62741,0,0,-0.015498497,-0.002728458
1005,新城_汇,新城_汇,2,1,0,2020/2/21,114.233238,30.663486,0,0,-0.015498497,-0.002728458
1012,吴南花园西区,吴南花园西区,2,5,0,2020/2/21,114.145498,30.627002,0,0,-0.015498497,-0.002728458
1034,华锦花园小区,华锦花园小区,24,9,0,2020/2/22,114.323598,30.508385,0,0,-0.015498497,-0.002728458
1043,国信一期,国信一期,3,1,0,2020/2/22,114.382133,30.463713,0,0,-0.015498497,-0.002728458
1050,鑫桥小区,鑫桥小区,10,6,0,2020/2/22,114.198578,30.632703,0,0,-0.015498497,-0.002728458
1051,常青花园第二社区,常青花园第二社区,24,10,0,2020/2/22,114.239359,30.643227,0,0,-0.015498497,-0.002728458
1068,名流人和天地沁和园,名流人和天地沁和园,3,3,0,2020/2/22,114.285239,30.720385,0,0,-0.015498497,-0.002728458
1106,星光1期,星光1期,1,1,0,2020/2/23,114.288652,30.575826,0,0,-0.015498497,-0.002728458
1107,星光2期,星光2期,1,0,0,2020/2/23,114.288652,30.575826,0,0,-0.015498497,-0.002728458
1116,田园芳邻,田园芳邻,1,0,0,2020/2/23,114.138942,30.626055,0,0,-0.015498497,-0.002728458
1164,大华一二三期,大华一二三期,34,12,0,2020/2/25,114.303719,30.586627,0,0,-0.015498497,-0.002728458
1168,钢都花园125社区,钢都花园125社区,36,0,0,2020/2/25,114.377158,30.619603,0,0,-0.015498497,-0.002728458
1170,保利心语西区社区,保利心语西区社区,8,0,0,2020/2/20,114.325188,30.477428,0,0,-0.015498497,-0.002728458
